10/24/2014,20,35,true,39,37,84,68,96,67,79,29,15,97
09/08/2014,38,63,false,33,6,61,78,91,62,74,97,60,78
02/13/2015,13,32,true,38,19,44,6,45,69,13,16,87,36
04/14/2015,72,100,true,84,11,49,83,31,3,91,11,41,49
12/17/2014,37,3,false,52,67,85,66,38,3,60,24,8,10
03/30/2015,97,16,true,41,34,83,40,71,31,36,75,41,89
06/06/2014,24,50,true,52,63,13,83,94,35,64,43,69,100
05/21/2015,90,36,false,2,71,95,55,68,31,58,89,7,38
11/05/2014,74,50,false,44,50,31,91,97,62,47,22,15,29
08/11/2014,2,82,true,59,35,29,19,50,18,40,99,36,21
10/28/2014,37,6,true,95,8,41,16,98,8,74,37,4,75
11/26/2014,39,11,true,20,20,100,86,47,69,21,91,14,91
03/31/2015,63,95,true,20,8,74,24,91,31,33,2,20,74
06/09/2014,64,94,false,39,65,73,62,59,36,67,79,56,12
04/06/2015,30,57,true,48,39,46,85,7,95,67,25,93,76
04/24/2015,6,76,false,45,14,16,49,42,34,79,85,48,69
05/15/2015,50,34,true,59,31,24,56,10,17,10,2,45,49
05/22/2015,36,71,true,69,66,16,59,54,35,94,41,93,60
04/18/2015,43,10,false,43,90,69,65,93,31,38,98,87,71
01/14/2015,2,88,true,1,98,89,70,3,84,18,69,26,5
02/17/2015,74,75,true,66,96,71,32,71,89,92,22,21,73
11/27/2014,75,37,false,63,76,35,37,65,47,56,49,45,49
11/30/2014,17,22,true,51,66,72,38,79,94,39,12,98,12
02/08/2015,79,31,false,90,87,29,53,93,11,90,23,92,85
12/12/2014,55,99,true,78,90,11,32,66,16,22,20,69,49
06/26/2015,50,76,true,51,19,12,8,95,96,26,98,22,34
05/17/2015,74,29,true,1,75,12,53,15,91,90,52,33,38
06/20/2014,90,49,false,25,89,25,77,92,85,13,71,1,8
08/26/2014,91,39,true,25,66,58,72,42,46,61,60,81,77
12/29/2014,99,59,true,4,33,44,21,71,75,65,47,97,52
06/14/2014,23,4,true,30,72,16,9,60,10,69,95,56,97
12/14/2014,55,2,false,38,63,7,57,78,13,7,60,76,46
01/10/2015,52,83,false,100,8,53,42,57,26,66,44,64,1
07/01/2015,33,9,true,83,43,77,21,34,88,68,78,59,21
08/26/2014,5,79,false,89,83,19,60,98,40,1,15,45,59
06/01/2014,46,97,true,46,40,35,48,31,78,82,71,62,93
12/08/2014,88,66,true,61,78,28,80,53,67,21,69,49,60
03/29/2015,84,59,false,86,88,94,15,24,67,14,82,1,65
09/20/2014,51,87,true,43,38,25,88,21,88,80,12,55,51
09/10/2014,8,53,false,96,8,55,10,81,41,86,100,29,6
04/15/2015,93,45,false,99,7,40,32,44,73,8,24,30,7
08/10/2014,98,75,false,2,57,98,41,88,28,54,16,74,14
12/28/2014,43,50,false,92,73,82,80,36,93,72,75,63,82
10/22/2014,74,35,true,99,51,36,86,93,97,38,49,4,48
12/12/2014,86,72,false,100,81,78,49,15,1,43,76,73,48
06/08/2014,87,45,true,81,92,90,1,89,92,23,5,56,78
01/16/2015,71,98,false,19,56,28,13,80,67,6,62,18,40
09/09/2014,47,47,false,84,67,55,22,69,28,24,83,53,29
10/30/2014,37,11,true,45,91,45,63,3,95,66,19,26,22
12/14/2014,9,12,false,41,81,96,73,6,50,69,47,22,55
10/29/2014,37,14,false,31,32,15,71,6,17,66,10,39,35
04/02/2015,18,58,false,25,98,22,58,52,98,49,65,44,90
09/11/2014,37,56,false,77,87,51,78,79,34,15,22,71,35
12/16/2014,35,45,false,28,40,93,83,53,84,8,41,42,89
12/26/2014,80,84,true,65,2,14,7,50,5,77,78,34,21
02/18/2015,73,17,true,83,43,49,92,17,43,29,1,11,55
12/10/2014,37,100,true,95,51,27,67,38,46,30,71,69,41
05/08/2015,43,38,false,94,45,86,90,4,64,87,22,35,83
05/17/2015,96,68,false,66,90,92,14,94,65,16,21,27,27
03/11/2015,47,80,false,2,41,38,88,25,66,5,55,69,99
04/12/2015,89,82,false,59,50,64,81,20,91,9,32,31,9
05/23/2015,52,4,true,86,81,97,70,45,66,17,12,65,93
01/17/2015,74,45,true,78,36,50,96,3,31,25,98,94,38
05/21/2015,29,3,false,62,85,62,95,45,97,63,54,1,15
05/11/2015,75,68,true,71,5,55,56,75,6,82,54,80,23
10/08/2014,27,99,true,50,41,79,22,24,87,31,65,2,94
12/09/2014,69,35,true,92,66,38,78,58,69,30,57,45,50
03/21/2015,18,5,true,26,64,74,19,33,6,49,1,80,15
07/23/2014,23,37,true,88,77,51,36,29,60,89,42,99,47
09/20/2014,72,58,true,59,41,12,63,24,19,31,48,73,77
06/15/2014,96,12,false,27,9,78,54,36,97,83,34,49,60
07/31/2014,64,48,true,96,28,57,50,42,79,39,99,88,82
05/06/2015,76,30,true,77,44,77,6,91,27,86,53,81,66
03/08/2015,42,27,true,19,12,51,94,51,8,61,62,18,40
08/02/2014,68,8,true,29,66,84,47,53,46,92,88,75,85
05/05/2015,2,3,true,53,89,78,20,13,57,3,19,58,24
06/14/2015,98,14,true,57,30,39,51,38,89,16,53,98,70
06/04/2014,42,84,true,40,69,35,82,32,20,68,78,33,50
09/18/2014,10,43,false,88,76,80,49,7,68,56,63,7,22
06/27/2014,60,16,false,59,39,89,96,65,65,66,51,3,6
05/02/2015,87,20,true,1,77,64,38,18,22,49,15,91,49
03/24/2015,51,31,true,83,35,26,80,79,81,100,31,2,20
11/13/2014,100,5,false,10,75,35,31,35,42,72,67,50,93
08/29/2014,36,71,true,68,38,78,19,77,89,72,92,92,80
07/22/2014,60,6,true,72,54,21,12,68,59,39,13,36,8
01/09/2015,50,34,true,8,63,72,26,94,36,89,38,96,82
01/11/2015,47,75,false,77,97,86,14,68,95,57,32,22,71
10/23/2014,23,28,false,71,73,2,87,47,87,12,16,61,91
04/27/2015,66,26,false,48,38,1,84,12,1,6,89,12,64
11/08/2014,59,63,true,25,75,44,65,22,60,38,18,22,60
09/12/2014,86,26,true,68,63,81,89,82,36,17,59,45,42
10/05/2014,21,35,true,88,52,85,73,61,31,26,27,77,36
06/18/2015,66,19,true,10,13,52,66,95,62,29,19,34,55
04/11/2015,83,14,true,29,21,1,31,86,86,40,94,78,58
06/13/2015,10,58,true,93,83,58,65,66,36,85,37,33,42
07/12/2014,93,91,true,97,47,49,20,50,27,64,11,25,61
12/18/2014,71,83,false,61,32,43,91,46,50,24,32,43,74
02/25/2015,39,90,true,32,18,19,12,51,13,83,30,9,38
06/18/2014,23,5,true,62,79,63,6,20,60,17,5,28,15
03/03/2015,31,16,true,71,83,30,38,94,14,9,18,63,82
05/11/2015,83,13,false,21,74,55,70,92,32,28,48,21,67
09/22/2014,44,77,true,84,16,65,82,88,1,16,70,15,92
05/23/2015,57,59,false,61,72,33,49,42,80,13,66,89,35
10/17/2014,50,21,false,16,84,24,91,61,29,88,79,60,72
06/03/2015,68,29,true,88,97,48,47,67,16,56,64,16,7
02/06/2015,47,49,false,42,70,3,56,1,14,68,73,71,60
10/30/2014,84,47,false,18,95,45,73,56,46,58,49,64,99
01/01/2015,38,24,false,14,85,23,25,49,85,23,16,59,21
10/13/2014,81,29,false,27,86,35,93,61,12,92,33,89,90
09/22/2014,30,12,true,60,9,54,15,78,38,8,23,7,35
05/01/2015,11,36,true,52,58,9,70,88,87,81,40,32,18
11/11/2014,65,94,false,85,80,22,89,99,81,52,78,25,41
07/25/2014,94,43,true,24,52,63,44,32,4,87,36,10,61
11/26/2014,17,56,true,45,52,82,73,37,24,55,61,65,63
07/06/2014,50,84,true,97,51,54,96,67,78,99,93,32,48
06/15/2015,19,67,false,35,70,43,71,86,33,97,88,81,52
08/11/2014,18,26,false,71,40,2,76,94,26,58,19,23,82
11/06/2014,89,20,false,5,11,31,34,33,74,4,92,24,27
05/23/2015,100,47,false,9,99,22,18,30,12,85,64,22,37
10/22/2014,86,7,true,47,100,48,4,89,17,60,2,21,3
01/31/2015,12,82,false,40,63,73,3,92,91,4,28,5,73
10/24/2014,32,96,true,64,69,6,35,20,73,58,82,60,67
01/29/2015,8,94,true,17,81,39,5,33,80,15,63,88,38
09/20/2014,24,7,false,25,50,5,77,88,87,59,8,90,38
12/15/2014,36,12,false,40,49,37,7,57,79,71,53,80,38
05/15/2015,86,25,false,92,62,54,61,6,20,46,81,41,77
11/24/2014,83,60,false,99,16,22,94,70,24,65,70,10,46
06/05/2014,68,58,true,69,1,13,7,79,36,29,94,46,85
08/24/2014,62,80,false,22,61,49,30,28,74,55,64,19,42
06/12/2014,37,28,false,38,8,5,8,57,29,98,97,1,65
03/05/2015,15,33,true,82,77,1,30,11,90,92,57,43,84
03/25/2015,82,21,false,28,36,27,87,31,19,22,67,49,12
12/19/2014,50,7,true,35,35,8,13,59,5,67,19,28,58
06/14/2014,3,34,false,88,88,24,59,5,76,52,98,33,27
11/16/2014,10,15,true,17,12,85,54,53,6,79,19,15,75
09/11/2014,36,26,true,5,3,28,11,39,37,35,27,5,5
11/10/2014,4,77,false,8,27,75,13,28,47,96,13,8,35
09/10/2014,50,50,true,25,72,42,14,92,86,69,87,14,82
08/01/2014,39,4,true,46,26,69,89,12,92,17,20,98,30
06/20/2015,72,41,false,58,9,71,83,48,6,96,16,42,15
09/14/2014,32,64,true,82,72,33,92,44,91,15,91,67,63
10/05/2014,38,76,false,30,91,98,57,91,85,56,66,43,47
07/04/2014,54,79,false,77,91,33,39,18,57,63,73,72,46
06/08/2015,64,39,false,47,20,64,2,42,2,50,81,42,78
07/25/2014,58,79,true,88,83,96,81,81,90,45,61,31,80
06/23/2014,86,28,true,16,12,37,37,8,83,41,81,60,68
06/23/2014,40,83,true,98,61,99,86,90,66,43,57,83,49
08/08/2014,51,68,false,61,74,3,16,21,35,67,74,67,67
10/31/2014,47,89,false,33,94,85,37,14,16,39,29,6,6
06/13/2014,62,16,false,100,87,52,43,8,49,28,17,2,32
01/13/2015,29,49,true,92,53,56,49,15,82,45,85,30,84
04/22/2015,75,5,true,22,51,29,53,59,14,85,75,94,74
